show_id,type,title,director,cast,country,release_year,rating,duration,listed_in,imdb_rating
60000677,Movie,Head On,Ana Kokkinos,"Alex Dimitriades, Paul Capsis, Julian Garner, Tony Nikolakopoulos, Elena Mandalis, Eugenia Fragos, Damien Fotiou, Andrea Mandalis, Maria Mercedes, Dora Kaskanis, Alex Papps, Vassili Zappa",Australia,1998,TV-MA,104 min,"Dramas, Independent Movies, LGBTQ Movies",6.5
70012316,Movie,InuYasha the Movie: Affections Touching Across Time,Toshiya Shinohara,"Kappei Yamaguchi, Satsuki Yukino, Koji Tsujitani, Houko Kuwashima, Kumiko Watanabe, Kenichi Ogata, Noriko Hidaka, Hisako Kyoda, Ken Narita",Japan,2001,TV-MA,100 min,"Action & Adventure, Anime Features, International Movies",7.3
70304914,Movie,Maria Bamford: The Special Special Special,Jordan Brady,"Maria Bamford, Wayne Federman, Jackie Kashian",United States,2012,TV-MA,50 min,Stand-Up Comedy,6.9
70298926,Movie,Nymphomaniac: Volume II,Lars von Trier,"Charlotte Gainsbourg, Stellan Skarsgård, Stacy Martin, Shia LaBeouf, Christian Slater, Jamie Bell, Uma Thurman, Willem Dafoe, Mia Goth, Sophie Kennedy Clark, Michael Pas, Stellan Skarsgard","Denmark, Germany, Belgium, United Kingdom, France, Sweden",2013,TV-MA,124 min,"Dramas, Independent Movies, International Movies",6.7
80164392,Movie,Berlin Syndrome,Cate Shortland,"Matthias Habich, Max Riemelt, Teresa Palmer, Lucie Aron, Emma Bading",Australia,2017,R,116 min,"International Movies, Thrillers",6.3
80122759,Movie,Death Note,Adam Wingard,"Willem Dafoe, Nat Wolff, Lakeith Stanfield, Margaret Qualley, Shea Whigham, Paul Nakauchi, Jason Liles",United States,2017,TV-MA,100 min,"Horror Movies, Thrillers",9.0
80163366,Movie,Pekak,Mohd Khairul Azri Bin Md Noor,"Zahiril Adzim, Sharifah Amani, Amerul Affendi, Sharifah Sakinah, Iedil Putra, Zaidi Omar, Joe Flizzow, Chew Kin-Wah",Malaysia,2016,TV-MA,95 min,"Dramas, International Movies",6.2
80115152,Movie,Abzurdah,Daniela Goggi,"Eugenia Suárez, Esteban Lamothe, Gloria Carrá, Rafael Spregelburd, Tomás Ottaviano, Julieta Gullo, Zoe Hochbaum, Lucia Carolina Pecrul",Argentina,2015,TV-MA,90 min,"Dramas, International Movies",5.4
80048569,TV Show,Jonathan Strange & Mr Norrell,Toby Haynes,"Eddie Marsan, Bertie Carvel, Marc Warren, Charlotte Riley, Alice Englert, Samuel West, Enzo Cilenti, Paul Kaye, Edward Hogg, Ariyon Bakare",United Kingdom,2015,TV-14,1 Season,"British TV Shows, TV Dramas, TV Sci-Fi & Fantasy",8.2
81036530,Movie,Drink Drank Drunk,Yeung Yat-Tak,"Carlos Chan, Ken Hung, Deep Ng, Michelle Wai, Yee Tong, Felix Lok, Kin-Yan Lee",Hong Kong,2016,TV-MA,92 min,"Comedies, International Movies",4.1
81145277,Movie,Fanatic,Keith L. Smith,"Denyce Lawton, Hosea Chanchez, Michelle Mitchenor, Darius McCrary, Shawne Merriman, Sticky Fingaz, Miguel A. Núñez Jr., Masika Kalysha, Zac Titus",United States,2019,TV-14,91 min,Thrillers,5.6
80245450,TV Show,GHOUL,Patrick Graham,"Radhika Apte, Manav Kaul, Ratnabali Bhattacharjee, Mahesh Balraj",India,2018,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Horror",7.1
81008272,Movie,One Last Shot,Mike Clattenburg,"Robb Wells, John Paul Tremblay, John Dunsworth",Canada,1998,TV-MA,31 min,Comedies,6.9
81012978,TV Show,Take My Brother Away,Han Qing,"Sun Qian, Joseph Zeng, Lv Xiao Yu, Hu Yong Tao, Wang Xu Dong, Ma Bai Quan",China,2018,TV-14,1 Season,"International TV Shows, TV Comedies, TV Dramas",6.9
80144145,Movie,The After Party,Ian Edelman,"Kyle Harvey, Harrison Holzer, Teyana Taylor, Shelley Hennig, Wiz Khalifa, Blair Underwood, Jordan Rock, Amin Joseph, Andy Buckley, Jamie Choi",United States,2018,TV-MA,90 min,"Comedies, Music & Musicals",5.8
81155859,Movie,Kaake Da Viyah,Rai Yuvraj Bains,"Priti Sapru, Nirmal Rishi, Jordan Sandhu, Prabh Grewal, Karamjit Anmol, Harby Sangha, Gurmeet Sajan, Prince Kanwaljit Singh",India,2019,TV-PG,133 min,"Comedies, Dramas, International Movies",5.1
81155858,Movie,Marriage Palace,Sunil Thakur,"Sharry Mann, Payal Rajput, Jaswinder Bhalla, B.N. Sharma, Harby Sangha, Nirmal Rishi, Anita Devgan, Rupinder Roopi",India,2018,TV-14,135 min,"Comedies, International Movies",6.3
81147910,Movie,Mayday Life,Muh Chen,"Mayday, Huang Bo, Tony Leung Ka-fai","China, Taiwan",2019,TV-PG,120 min,"International Movies, Music & Musicals",7.7
81155802,Movie,Saavat,Saurabh Sinha,"Smita Tambe, Milind Shirole, Shwetambari Ghute, Shitanshu Kumar Sharad, Nishikant Rawji, Sanjivani Khanvilkar",India,2019,TV-14,118 min,"Dramas, Independent Movies, International Movies",7.3
70285728,Movie,The Congress,Ari Folman,"Robin Wright, Harvey Keitel, Jon Hamm, Paul Giamatti, Kodi Smit-McPhee, Danny Huston, Sami Gayle, Michael Stahl-David, Michael Landes, Sarah Shahi","Israel, Germany, Poland, Luxembourg, Belgium, France, United States",2013,TV-MA,123 min,"Dramas, International Movies, Sci-Fi & Fantasy",6.5
70274390,Movie,Elephants Dream 4 Hour,Bassam Kurdali,"Cas Jansen, Tygo Gernandt",Netherlands,2006,TV-MA,196 min,"International Movies, Sci-Fi & Fantasy",5.7
80224150,Movie,The Lodgers,Brian O'Malley,"Charlotte Vega, Bill Milner, David Bradley, Eugene Simon, Moe Dunford, Deirdre O'Kane, Roisin Murphy, Anthony Murphy, Brendan O'Rourke, Emmett Kelly",Ireland,2017,R,93 min,"Horror Movies, International Movies",5.1
80128689,Movie,Feel Rich,Peter Spirer,"Quincy Jones, Common, Russell Simmons, Fat Joe, Paul Wall, Quincy Jones III",United States,2017,TV-MA,70 min,Documentaries,6.4
80185322,Movie,Lynne Koplitz: Hormonal Beast,Marcus Raboy,Lynne Koplitz,United States,2017,TV-MA,51 min,Stand-Up Comedy,6.1
80163054,Movie,Sadie's Last Days on Earth,Michael Seater,"Morgan Taylor Campbell, Clark Backo, Ricardo Hoyos, Munro Chambers, Paula Brancati, Helene Joy, Peter Keleghan, George Stroumboulopoulos, John Ralston, Emilia McCarthy",Canada,2016,TV-14,94 min,"Comedies, Sci-Fi & Fantasy",5.2
81144912,Movie,The Girl Allergic to Wi-Fi,Jun Lana,"Sue Ramirez, Jameson Blake, Markus Paterson, Angellie Saño",Philippines,2018,TV-MA,104 min,"International Movies, Romantic Movies",6.5
81016193,Movie,Bareilly Ki Barfi,Ashwiny Iyer Tiwari,"Ayushmann Khurrana, Kriti Sanon, Rajkummar Rao, Pankaj Tripathi, Seema Pahwa, Rohit Chaudhury, Swati Semwal",India,2017,TV-PG,110 min,"Comedies, Dramas, International Movies",7.5
81016196,Movie,Mersal,Atlee Kumar,"Joseph Vijay, S.J. Surya, Kajal Aggarwal, Samantha Ruth Prabhu, Nithya Menon, Vadivelu, Sathyaraj",India,2017,TV-14,162 min,"Action & Adventure, Dramas, International Movies",7.7
80201175,Movie,Mom,Ravi Udyawar,"Sridevi, Akshaye Khanna, Sajal Ali, Nawazuddin Siddiqui, Adnan Siddiqui, Pitobash, Abhimanyu Singh, Vikas Verma",India,2017,TV-MA,139 min,"Dramas, International Movies, Thrillers",7.2
81016191,Movie,Pad Man,R. Balki,"Akshay Kumar, Sonam Kapoor, Radhika Apte, Jyoti Subhash, Urmila Mahanta, Suneel Sinha, Sanjay Singh, Rakesh Chaturvedi Om",India,2018,PG-13,130 min,"Dramas, International Movies, Romantic Movies",7.9
80199962,Movie,Toilet: Ek Prem Katha,Shree Narayan Singh,"Akshay Kumar, Bhumi Pednekar, Divyendu Sharma, Atul Srivastava, Anupam Kher, Ayesha Raza Mishra, Mukesh S Bhatt, Shubha Khote, Sudhir Pandey",India,2017,TV-14,145 min,"Comedies, Dramas, International Movies",7.2
80134952,Movie,Bad Rap,Salima Koroma,"Jonathan Park, Awkwafina, David Lee, Richard Lee","United States, Canada",2016,TV-MA,83 min,"Documentaries, Music & Musicals",6.4
80163407,Movie,KL Zombi,Woo Ming Jin,"Zizan Razak, Siti Saleha, Zain Hamid, Izara Aishah, Fadzli Daniel Ali, Usop Wilcha",Malaysia,2013,TV-MA,92 min,"Comedies, Horror Movies, International Movies",4.5
80163265,Movie,Rembat,Shamyl Othman,"Shaheizy Sam, Aniu, Zizan Razak, Zara Zya, Arja Lee",Malaysia,2015,TV-14,88 min,"Action & Adventure, Comedies, International Movies",4.8
60021787,Movie,Gangs of New York,Martin Scorsese,"Leonardo DiCaprio, Daniel Day-Lewis, Cameron Diaz, Jim Broadbent, John C. Reilly, Henry Thomas, Liam Neeson, Brendan Gleeson, Gary Lewis, Stephen Graham","United States, Italy",2002,R,167 min,Dramas,7.5
80162179,Movie,Camera Store,Scott Marshall Smith,"John Larroquette, John Rhys-Davies, Paul Ben-Victor, David James Elliott, Laura Silverman, Cheryl Ladd, Justin Lieberman, Maddie McCormick",United States,2016,TV-MA,104 min,"Comedies, Dramas",5.6
80115686,Movie,Dhanak,Nagesh Kukunoor,"Krrish Chhabria, Hetal Gada, Vipin Sharma, Gulfam Khan, Suresh Menon, Vijay Maurya, Rajiv Laxman, Ninad Kamat",India,2015,TV-PG,114 min,"Comedies, Dramas, Independent Movies",8.0
70242938,Movie,For Greater Glory,Dean Wright,"Rubén Blades, Bruce Greenwood, Bruce McGill, Peter O'Toole, Andy Garcia, Nestor Carbonell, Eduardo Verástegui, Catalina Sandino Moreno, Eva Longoria, Santiago Cabrera, Adrian Alonso, Oscar Isaac, Mauricio Kuri",Mexico,2012,R,145 min,"Dramas, International Movies",6.6
22469949,Movie,Now and Then,Lesli Linka Glatter,"Christina Ricci, Rosie O'Donnell, Thora Birch, Melanie Griffith, Gaby Hoffmann, Demi Moore, Ashleigh Aston Moore, Rita Wilson, Janeane Garofalo, Hank Azaria, Bonnie Hunt, Cloris Leachman",United States,1995,PG-13,102 min,Dramas,6.8
81155803,Movie,Uriyadi 2,Vijay Kumar,"Vijay Kumar, Vismaya, Shankar Thas, Abbas, Sudhakar, Durai Ramesh",India,2019,TV-MA,116 min,"Dramas, International Movies",7.2
70139075,Movie,7 Khoon Maaf,Vishal Bhardwaj,"Priyanka Chopra, Neil Nitin Mukesh, John Abraham, Irrfan Khan, Aleksandr Dyachenko, Annu Kapoor, Naseeruddin Shah, Vivaan Shah, Usha Uthup, Konkona Sen Sharma",India,2011,TV-MA,148 min,"Dramas, International Movies, Thrillers",6.1
70139072,Movie,Chillar Party,"Vikas Bahl, Nitesh Tiwari","Irfan Khan, Raju, Sanath Menon, Rohan Grover, Naman Jain, Aarav Khanna, Vishesh Tiwari, Chinmai Chandranshuh, Vedant Desai, Shriya Sharma, Divji Handa",India,2011,TV-PG,127 min,"Children & Family Movies, Comedies, Dramas",7.4
70267490,Movie,Concussion,Stacie Passon,"Robin Weigert, Maggie Siff, Johnathan Tchaikovsky, Ben Shenkman, Janel Moloney, Emily Kinney",United States,2013,R,96 min,"Dramas, Independent Movies, LGBTQ Movies",7.1
80087354,Movie,Emelie,Michael Thelin,"Sarah Bolger, Joshua Rush, Carly Adams, Thomas Bair, Susan Pourfar, Chris Beetem",United States,2016,TV-MA,82 min,"Horror Movies, Thrillers",5.4
70111162,Movie,Fashion,Madhur Bhandarkar,"Priyanka Chopra, Kangana Ranaut, Mugdha Godse, Arbaaz Khan, Arjan Bajwa, Raj Babbar, Kiran Juneja, Samir Soni",India,2008,TV-MA,158 min,"Dramas, International Movies",6.9
80099083,Movie,Fitoor,Abhishek Kapoor,"Aditya Roy Kapoor, Katrina Kaif, Tabu, Rahul Bhatt, Lara Dutta, Akshay Oberoi, Aditi Rao Hydari, Ajay Devgn",India,2016,TV-14,124 min,"Dramas, International Movies, Romantic Movies",5.4
60003290,Movie,Fiza,Khalid Mohamed,"Karisma Kapoor, Jaya Bhaduri, Hrithik Roshan, Neha, Asha Sachdev, Bikram Saluja, Isha Koppikar, Johny Lever, Sushmita Sen, Manoj Bajpayee",India,2000,TV-14,163 min,"Dramas, International Movies, Music & Musicals",6.1
70139074,Movie,Guzaarish,Sanjay Leela Bhansali,"Hrithik Roshan, Aishwarya Rai Bachchan, Shernaz Patel, Aditya Roy Kapoor, Nafisa Ali, Monikangana Dutta, Suhel Seth, Rajit Kapoor, Ash Chandler, Vijay Crishna",India,2010,TV-14,121 min,"Dramas, International Movies",7.4
70303432,Movie,Haider,Vishal Bhardwaj,"Shahid Kapoor, Tabu, Shraddha Kapoor, Kay Kay Menon, Irrfan Khan, Narendra Jha",India,2014,TV-MA,154 min,"Dramas, International Movies, Romantic Movies",8.1
70303424,Movie,Highway,Imtiaz Ali,"Randeep Hooda, Alia Bhatt, Durgesh Kumar, Pradeep Nagar",India,2014,TV-14,127 min,"Action & Adventure, Dramas, International Movies",7.7
70139071,Movie,I Hate Luv Storys,Punit Malhotra,"Imran Khan, Sonam Kapoor, Sammir Dattani, Samir Soni, Kavin Dave, Bruna Abdullah",India,2010,TV-14,128 min,"Comedies, International Movies, Music & Musicals",5.6
70219529,Movie,Joker,Shirish Kunder,"Akshay Kumar, Sonakshi Sinha, Shreyas Talpade, Minissha Lamba, Pitobash, Darshan Jariwala, Alexx O'Nell, Asrani, Sanjay Mishra, Vrijesh Hirjee",India,2012,TV-PG,98 min,"Comedies, International Movies, Music & Musicals",8.5
70056059,Movie,Khosla Ka Ghosla,Dibakar Banerjee,"Anupam Kher, Boman Irani, Parvin Dabas, Tara Sharma, Navin Nischol, Kiran Juneja, Ranvir Shorey, Vinod Nagpal, Vinay Pathak, Nitish Pandey",India,2006,TV-14,124 min,"Comedies, Dramas, International Movies",8.3
70114589,Movie,Main aurr Mrs. Khanna,Prem Soni,"Salman Khan, Kareena Kapoor, Sohail Khan, Preity Zinta, Bappi Lahiri, Yash Tonk, Nauheed Cyrusi, Mahek Chahal",India,2009,TV-PG,109 min,"International Movies, Music & Musicals, Romantic Movies",3.5
80104257,Movie,Mohenjo Daro,Ashutosh Gowariker,"Hrithik Roshan, Sonakshi Sinha, Pooja Hegde, Kabir Bedi, Arunoday Singh, Kishori Shahane, Narendra Jha, Nitish Bharadwaj",India,2016,TV-14,168 min,"Action & Adventure, Dramas, International Movies",5.7
80997865,Movie,On the Wrong Track,Clarence Yiu-leung Fok,"Andy Lau, Yim Chau-wah, Wai Yee Chan, Prudence Liew, Poon Wang Ban, Hua Yueh, Wong Kung-miu",Hong Kong,1983,TV-14,89 min,"Action & Adventure, International Movies",5.8
70123124,Movie,Raajneeti,Prakash Jha,"Ajay Devgn, Nana Patekar, Ranbir Kapoor, Katrina Kaif, Arjun Rampal, Manoj Bajpayee, Sarah Thompson, Naseeruddin Shah",India,2010,TV-MA,162 min,"Dramas, International Movies, Thrillers",7.1
70047320,Movie,Rang De Basanti,Rakeysh Omprakash Mehra,"Aamir Khan, Siddharth, Atul Kulkarni, Sharman Joshi, Kunal Kapoor, Alice Patten, Soha Ali Khan, Waheeda Rehman, Kiron Kher, Om Puri, Anupam Kher, Madhavan",India,2006,TV-MA,159 min,"Dramas, International Movies",8.2
70229043,Movie,Rowdy Rathore,Prabhu Deva,"Akshay Kumar, Sonakshi Sinha, Nasser, Yashpal Sharma, Paresh Ganatra, Gurdip Kohli, Mushtaq Khan, Amit Kumar Tiwari",India,2012,TV-MA,137 min,"Action & Adventure, Comedies, International Movies",5.7
80087743,Movie,Tamasha,Imtiaz Ali,"Ranbir Kapoor, Deepika Padukone, Piyush Mishra, Javed Sheikh, Nikhil Bhagat, Faraaz Servaia",India,2015,TV-PG,133 min,"Dramas, International Movies, Romantic Movies",7.3
70139078,Movie,Tees Maar Khan,Farah Khan,"Katrina Kaif, Akshay Kumar, Akshaye Khanna, Arya Babbar, Rajiv Lakshman, Raghu Ram, Vijay Maurya, Dharampal, Ali Asghar, Murli Sharma",India,2010,TV-PG,125 min,"Comedies, International Movies, Music & Musicals",2.5
70229041,Movie,Tere Naal Love Ho Gaya,Mandeep Kumar,"Riteish Deshmukh, Genelia D'Souza, Tinnu Anand, Om Puri, Smita Jaykar, Chitrashi Rawat, Navin Prabhakar, Kartar Cheema",India,2012,TV-PG,127 min,"Comedies, International Movies, Romantic Movies",5.8
70187503,Movie,Thank You,Anees Bazmee,"Akshay Kumar, Bobby Deol, Sonam Kapoor, Irrfan Khan, Sunil Shetty, Rimi Sen, Celina Jaitly",India,2011,TV-14,131 min,"Comedies, International Movies, Romantic Movies",4.7
70075775,Movie,The Blue Umbrella,Vishal Bhardwaj,"Pankaj Kapur, Shreya Sharma, Dolly Ahluwalia, Deepak Dobriyal, Rahul Kumar, Paramjit Singh Kakran, Piu Dutt, Samrat Mukherjee",India,2005,TV-PG,90 min,"Children & Family Movies, Dramas, Independent Movies",7.5
70204316,Movie,Lavell Crawford: Can a Brother Get Some Love?,Michael Drumm,Lavell Crawford,United States,2011,NR,81 min,Stand-Up Comedy,7.1
80234464,Movie,Attitude Test,"Fabrizio Copano, Augusto Matte","Belén Soto, Denise Rosenthal, Constanza Piccoli, Fabiola Alarcón, Lucas Balmaceda, Agustín Silva, Camilo Carmona, Ingrid Cruz, Elvis Fuentes, Samuel Landea",Chile,2016,TV-14,88 min,"Comedies, Independent Movies, International Movies",2.4
80209558,Movie,Barrio Universitario,Esteban Vidal,"Fabrizio Copano, Rodrigo Salinas, Pedro Ruminot, Sergio Freire, Juanita Ringeling, Alessandra Denegri, Luis Dubó, Felipe Avello",Chile,2013,TV-14,91 min,"Comedies, International Movies",3.5
80209722,Movie,Héroes,Esteban Vidal,"Fabrizio Copano, Juanita Ringeling, Fernando Alarcón, Delfina Guzmán, Paty Cofré, Andrés Rillón, Julio Jung, Nicolás Oyarzún",Chile,2015,TV-MA,91 min,"Comedies, International Movies",7.5
80153897,Movie,Hide and Seek,Liu Jie,"Wallace Huo, Qin Hailu, Regina Wan, Jessie Li, Dong Zijian, Li Yiqing, Fan Qianhui",China,2016,TV-14,104 min,"International Movies, Thrillers",6.0
80138469,Movie,Railroad Tigers,Ding Sheng,"Jackie Chan, Zitao Huang, Jaycee Chan, Wang Kai, Hiroyuki Ikeuchi, Sang Ping, Alan Ng, Xu Fan, Darren Wang",China,2016,TV-14,124 min,"Action & Adventure, Comedies, International Movies",5.8
80118930,Movie,I'll Sleep When I'm Dead,Justin Krook,Steve Aoki,United States,2016,TV-MA,80 min,"Documentaries, Music & Musicals",5.8
80201039,Movie,Peter Rabbit,Will Gluck,"James Corden, Domhnall Gleeson, Rose Byrne, Margot Robbie, Daisy Ridley, Elizabeth Debicki, Vauxhall Jermaine, Marianne Jean-Baptiste, Sia, Colin Moody","United States, Australia",2018,PG,95 min,"Children & Family Movies, Comedies",6.6
70177633,Movie,Undefeated,"Daniel Lindsay, T.J. Martin","Montrail 'Money' Brown, O.C. Brown, Bill Courtney, Chavis Daniels",United States,2011,PG-13,113 min,"Documentaries, Sports Movies",7.7
80146805,Movie,What Happened to Monday,Tommy Wirkola,"Noomi Rapace, Willem Dafoe, Glenn Close, Marwan Kenzari, Christian Rubeck, Pål Sverre Hagen, Tomiwa Edun, Cassie Clare, Cameron Jack, Clara Read, Robert Wagner","United Kingdom, France, Belgium",2017,TV-MA,124 min,"Action & Adventure, Sci-Fi & Fantasy",6.9
80087352,Movie,Same Kind of Different as Me,Michael Carney,"Greg Kinnear, Renée Zellweger, Djimon Hounsou, Jon Voight, Olivia Holt",United States,2017,PG-13,119 min,"Dramas, Faith & Spirituality",6.6
80173606,Movie,The Motive,Manuel Martín Cuenca,"Javier Gutiérrez, María León, Adelfa Calvo, Adriana Paz, Tenoch Huerta, Rafael Téllez, Antonio de la Torre","Spain, Mexico",2017,TV-MA,114 min,"Comedies, Dramas, International Movies",6.5
80203147,Movie,To All the Boys I’ve Loved Before,Susan Johnson,"Lana Condor, Noah Centineo, Janel Parrish, Anna Cathcart, Andrew Bachelor, Trezzo Mahoro, Madaleine Arthur, Israel Broussard, Emilija Baranac, John Corbett",United States,2018,TV-14,100 min,"Comedies, International Movies, Romantic Movies",7.2
80223582,Movie,Yoo Byung Jae: Discomfort Zone,Y. Joon Chung,Yoo Byung Jae,South Korea,2018,TV-MA,54 min,Stand-Up Comedy,4.9
80190984,Movie,Cop and a Half: New Recruit,Jon Rosenbaum,"Lou Diamond Phillips, Lulu Wilson, Giles Panton, Janet Kidder, Michael Coleman, Wallace Shawn, Gina Holden, Jordyn Ashley Olson, Vincent Tong, Reese Alexander",Canada,2017,PG,96 min,"Children & Family Movies, Comedies",5.3
81092330,Movie,For Love or Money,Mark Murphy,"Robert Kazinsky, Samantha Barks, Ed Speleers, Tony Way, Rachel Hurd-Wood, Ivan Kaye, Anna Chancellor, David Hargreaves, Tanya Reynolds",United Kingdom,2019,TV-MA,95 min,Comedies,6.2
80021840,Movie,Selfless,Tarsem Singh,"Ryan Reynolds, Natalie Martinez, Matthew Goode, Ben Kingsley, Victor Garber, Derek Luke, Michelle Dockery, Melora Hardin, Brendan McCarthy, Sam Page",United States,2015,PG-13,117 min,"Sci-Fi & Fantasy, Thrillers",6.5
80231419,Movie,Sextuplets,Michael Tiddes,"Marlon Wayans, Bresha Webb, Michael Ian Black, Glynn Turman, Molly Shannon, Debbi Morgan",United States,2019,TV-14,100 min,Comedies,4.4
80235578,Movie,The Little Switzerland,Kepa Sojo,"Jon Plazaola, Maggie Civantos, Ingrid García Jonsson, Lander Otaola, Secun de la Rosa, Ramón Barea, Maribel Salas, Mikel Losada, Pepe Rapazote, Enrique Villén, Kandido Uranga, Anabela Teixeira, Karra Elejalde, Antonio Resines",Spain,2019,TV-MA,86 min,"Comedies, International Movies",4.8
80243541,Movie,Bhavesh Joshi Superhero,Vikramaditya Motwane,"Harshvardhan Kapoor, Priyanshu Painyuli, Ashish Verma, Shreiya Sabharwal, Pratap Phad, Chinmayee Mandlekar, Nishikant Kamat, Hrishikesh Joshi",India,2018,TV-14,150 min,"Dramas, International Movies, Sci-Fi & Fantasy",7.6
70033644,Movie,Casino Tycoon 2,Wong Jing,Dennis Chan,Hong Kong,1992,TV-MA,108 min,"Action & Adventure, Dramas, International Movies",6.0
80039484,Movie,Disciples Of The 36th Chamber,Chia-Liang Liu,"Hou Hsiao, Gordon Liu, Lily Li, Jason Pai Piao, Chia-Liang Liu",Hong Kong,1985,NR,90 min,"Action & Adventure, International Movies",6.5
70059191,Movie,Legendary Weapons of China,Chia-Liang Liu,"Gordon Liu, Chia Yung Liu, Hou Hsiao, Chia-Liang Liu, Tiet Wo Chu, Sheng Fu, Kara Hui",Hong Kong,1982,TV-14,101 min,"Action & Adventure, Cult Movies, International Movies",7.0
11546798,Movie,Lifeline,Johnnie To,"Lau Ching Wan, Alex Fong, Carman Lee, Ruby Wong, Raymond Wong Ho-Yin, Damian Lau, Lam Suet, Kenneth Chan",Hong Kong,1997,TV-14,104 min,"Action & Adventure, International Movies",6.1
70014531,Movie,"Look Out, Officer",Sze Yu Lau,"Stephen Chow, Bill Tung, Stanley Sui-Fan Fung, Vivian Chan, Indra Leech, Amy Yip",Hong Kong,1990,TV-MA,88 min,"Action & Adventure, Comedies, International Movies",5.9
70026792,Movie,Love on Delivery,Stephen Chow,"Stephen Chow, Christy Chung, Ng Man-Tat",Hong Kong,1994,TV-14,93 min,"Action & Adventure, Comedies, International Movies",6.9
